番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2),,,
5922,-0.354875,0.69788,0.69788,0,-319.091795,,,-1207.82
5923,1.623312,-0.659304,-0.659304,0,-319.091795,,,857.809
5924,0.563695,0.867172,0.867172,0,-302.189835,,,2800.086
5925,0.360511,-1.990497,-1.990497,0,-307.050596,,,-1316.869
5926,0.05462,0.179862,0.179862,0,-315.56997,,,99.172
5927,-0.961764,0.092846,0.092846,0,-310.709209,,,-988.923
5928,-1.785462,1.51862,1.51862,0,-310.709209,,,399.446
5929,-0.432483,-0.543219,-0.543219,0,-303.52877,,,-342.974
5930,0.465981,0.543578,0.543578,0,-301.029996,,,858.294
5931,-1.35124,-0.598068,-0.598068,0,-307.050596,,,370.008
5932,-0.036302,-0.489287,-0.489287,0,-305.112395,,,-149.659
5933,0.412241,-1.201745,-1.201745,0,-303.52877,,,1323.317
5934,-0.12822,0.782347,0.782347,0,-307.050596,,,736.491
5935,1.418174,0.01178,0.01178,0,-305.112395,,,-797.962
5936,3.325199,-0.815877,-0.815877,0,-309.54937,,,-566.094
5937,-2.145751,0.337065,0.337065,0,-315.56997,,,-1593.813
5938,-0.76533,0.451346,0.451346,0,-325.112395,,,1483.45
5939,0.786015,-0.389309,-0.389309,0,-315.56997,,,1500.102
5940,-2.281097,1.818692,1.818692,0,-313.071195,,,-869.623
5941,-1.149458,1.236435,1.236435,0,-313.071195,,,-237.45
5942,0.741217,-2.477067,-2.477067,0,-307.050596,,,-741.294
5943,0.641214,0.208464,0.208464,0,-308.854128,,,-1114.815
5944,-0.340427,0.805798,0.805798,0,-309.54937,,,350.791
5945,0.859688,-2.184197,-2.184197,0,-309.54937,,,-188.047
5946,0.491276,0.288685,0.288685,0,-325.112395,,,737.732
5947,-0.657722,0.890057,0.890057,0,-309.54937,,,1810.24
5948,2.090018,0.25305,0.25305,0,-309.54937,,,392.012
5949,-0.72057,-0.559611,-0.559611,0,-319.091795,,,3038.297
5950,-1.577202,1.032646,1.032646,0,-313.071195,,,218.3
5951,-0.16881,-0.16615,-0.16615,0,-301.885035,,,1468.423
5952,-1.280793,-0.29232,-0.29232,0,-300.503417,,,1240.278
5953,0.941895,1.572096,1.572096,0,-301.029996,,,-974.866
5954,0.147848,-1.28921,-1.28921,0,-303.52877,,,-630.923
5955,-0.937652,-0.922927,-0.922927,0,-305.112395,,,1605.256
5956,1.609783,0.335247,0.335247,0,-305.112395,,,304.407
5957,0.551389,-0.690456,-0.690456,0,-305.112395,,,-753.622
5958,0.867676,1.202403,1.202403,0,-299.091795,,,1882.839
5959,-0.385698,-0.618756,-0.618756,0,-302.189835,,,1207.963
5960,-0.021339,-0.193654,-0.193654,0,-331.132995,,,-493.66
5961,-0.012895,1.333713,1.333713,0,-307.050596,,,1821.695
5962,-1.118726,-0.086041,-0.086041,0,-305.332303,,,-328.294
5963,0.110774,0.338461,0.338461,0,-305.332303,,,-2146.36
5964,0.191828,-0.467751,-0.467751,0,-301.59057,,,-959.092
5965,-0.319391,-0.001889,-0.001889,0,-303.807455,,,2044.516
5966,1.733602,-0.108473,-0.108473,0,-313.071195,,,327.67
5967,0.050332,-0.545833,-0.545833,0,-309.54937,,,-27.841
5968,-1.54141,0.255986,0.255986,0,-299.537323,,,-525.293
5969,-0.358364,0.189183,0.189183,0,-312.048145,,,-768.515
5970,-1.177298,-0.224046,-0.224046,0,-321.59057,,,171.694
5971,-0.240597,1.541253,1.541253,0,-321.59057,,,-268.756
5972,0.371837,-0.956214,-0.956214,0,-307.050596,,,-1706.312
5973,-2.702583,-0.951226,-0.951226,0,-309.54937,,,-1050.671
5974,-0.219669,0.25055,0.25055,0,-301.59057,,,1154.654
5975,0.670854,-0.845309,-0.845309,0,-309.54937,,,110.3
5976,1.442119,0.291873,0.291873,0,-315.56997,,,854.788
5977,-0.275564,0.227391,0.227391,0,-308.854128,,,-815.421
5978,0.070043,-2.39341,-2.39341,0,-301.029996,,,-1306.533
5979,0.955528,1.255304,1.255304,0,-313.071195,,,305.396
5980,-0.435905,0.34669,0.34669,0,-309.54937,,,-700.842
5981,0.888788,1.02144,1.02144,0,-313.071195,,,-921.153
5982,1.718974,-0.932603,-0.932603,0,-313.071195,,,-327.214
5983,-1.781117,0.391778,0.391778,0,-319.091795,,,-2306.356
5984,0.845968,0.576385,0.576385,0,-319.091795,,,-270.883
5985,-1.437529,-0.553091,-0.553091,0,-319.091795,,,621.6
5986,-1.072956,0.896713,0.896713,0,-309.54937,,,430.658
5987,0.2669,0.787105,0.787105,0,-302.189835,,,-471.726
5988,0.009772,-2.002919,-2.002919,0,-302.189835,,,-1445.473
5989,0.67179,1.512015,1.512015,0,-307.050596,,,1411.078
5990,-0.973573,-1.819864,-1.819864,0,-313.071195,,,-456.176
5991,-1.556081,0.177724,0.177724,0,-301.305761,,,193.742
5992,-1.483079,0.285163,0.285163,0,-315.56997,,,-733.718
5993,0.084098,0.228564,0.228564,0,-325.112395,,,-721.361
5994,-0.11163,0.206317,0.206317,0,-307.050596,,,1447.991
5995,-1.217335,-0.871328,-0.871328,0,-313.071195,,,-367.415
5996,0.757934,-1.146747,-1.146747,0,-307.050596,,,-1401.541
5997,-0.188767,-0.169088,-0.169088,0,-311.132995,,,-289.625
5998,-1.22346,0.349132,0.349132,0,-315.56997,,,-680.494
5999,-0.743839,-0.099736,-0.099736,0,-311.578523,,,420.695
6000,-0.597644,-0.808254,-0.808254,0,-309.54937,,,-929.646
6001,-0.993012,0.956466,0.956466,0,-319.091795,,,-559.834
6002,0.294829,-0.618373,-0.618373,0,-309.54937,,,-1963.795
6003,0.873696,-0.564275,-0.564275,0,-309.54937,,,2517.034
6004,0.680814,-0.359828,-0.359828,0,-319.091795,,,-1349.007
6005,0.660326,0.049582,0.049582,0,-329.194795,,,1112.136
6006,0.896904,-0.789344,-0.789344,0,-319.091795,,,-451.664
6007,0.683948,1.021933,1.021933,0,-307.050596,,,-587.807
6008,0.003149,0.239039,0.239039,0,-319.091795,,,-1974.375
6009,0.407809,0.406609,0.406609,0,-309.54937,,,839.597
6010,-0.265815,0.262344,0.262344,0,-311.132995,,,-370.71
6011,0.074154,0.467318,0.467318,0,-311.132995,,,436.462
6012,0.657251,0.134329,0.134329,0,-312.048145,,,-235.9
6013,0.708736,0.019253,0.019253,0,-320.56752,,,-901.696
6014,-0.055344,0.100621,0.100621,0,-307.61117,,,503.793
6015,-0.177189,-0.056574,-0.056574,0,-324.089345,,,-431.953
6016,1.517712,-0.034335,-0.034335,0,-315.939638,,,-274.996
6017,0.700317,0.76979,0.76979,0,-313.071195,,,706.674
6018,-0.204382,0.028569,0.028569,0,-310.813233,,,-545.803
6019,2.154592,-0.179256,-0.179256,0,-307.61117,,,489.404
6020,-1.125123,0.015264,0.015264,0,-345.67297,,,1028.732
6021,0.310927,1.240977,1.240977,0,-303.52877,,,-1150.756
6022,0.517523,-0.203737,-0.203737,0,-310.305142,,,39.943
6023,1.007848,-0.044941,-0.044941,0,-319.091795,,,-546.678
6024,0.237604,1.359597,1.359597,0,-319.091795,,,856.758
6025,0.275489,-1.404577,-1.404577,0,-299.091795,,,328.701
6026,-0.078391,0.632275,0.632275,0,-313.071195,,,-155.929
6027,-0.83862,0.321653,0.321653,0,-309.54937,,,-1763.404
6028,-0.244389,0.602908,0.602908,0,-307.050596,,,211.655
6029,0.692336,-0.293063,-0.293063,0,-309.54937,,,-50.044
6030,-1.226328,0.325162,0.325162,0,-325.112395,,,146.598
6031,-0.821741,-0.357018,-0.357018,0,-309.54937,,,2374.447
6032,-0.108457,-0.414097,-0.414097,0,-315.56997,,,-295.045
6033,0.519286,-0.004869,-0.004869,0,-303.596895,,,996.196
6034,0.854659,0.673431,0.673431,0,-303.596895,,,493.18
6035,-1.133481,-1.374243,-1.374243,0,-307.050596,,,1809.346
6036,-1.535801,-0.093762,-0.093762,0,-308.854128,,,219.496
6037,0.322551,0.201917,0.201917,0,-305.112395,,,-644.537
6038,0.881139,0.552909,0.552909,0,-313.071195,,,-731.447
6039,1.014603,0.12994,0.12994,0,-307.61117,,,1789.856
6040,0.63222,-1.04086,-1.04086,0,-307.61117,,,1458.402
6041,1.122081,-0.770939,-0.770939,0,-319.091795,,,193.28
6042,0.398522,0.923889,0.923889,0,-307.050596,,,-817.124
6043,0.230717,0.366154,0.366154,0,-319.091795,,,177.098
6044,1.519702,0.632092,0.632092,0,-307.050596,,,-923.123
6045,-1.621214,-0.054972,-0.054972,0,-331.132995,,,-402.931
6046,-0.261533,0.683428,0.683428,0,-307.050596,,,351.674
6047,1.700532,-0.200226,-0.200226,0,-311.132995,,,1294.962
6048,1.05629,0.257945,0.257945,0,-307.050596,,,138.235
6049,1.014771,0.609235,0.609235,0,-307.050596,,,-220.98
6050,-1.68946,-1.49465,-1.49465,0,-313.071195,,,-590.524
6051,1.108867,0.45675,0.45675,0,-305.112395,,,-1086.361
6052,-1.424429,1.369356,1.369356,0,-299.091795,,,883.723
6053,1.430269,0.09366,0.09366,0,-315.56997,,,592.342
6054,-0.070169,0.254609,0.254609,0,-308.210435,,,1037.877
6055,0.410421,-1.484931,-1.484931,0,-313.071195,,,-294.525
6056,1.187518,1.364848,1.364848,0,-303.52877,,,-325.628
6057,0.982753,-1.440307,-1.440307,0,-303.52877,,,-1183.675
6058,-0.479181,1.728356,1.728356,0,-307.050596,,,1376.138
6059,-1.198462,-1.035302,-1.035302,0,-301.029996,,,-111.478
6060,1.640765,1.004852,1.004852,0,-301.029996,,,394.733
6061,0.395357,0.168286,0.168286,0,-311.132995,,,-582.499
6062,-1.807285,0.738153,0.738153,0,-311.132995,,,-244.409
6063,2.01205,-1.35932,-1.35932,0,-307.050596,,,-611.54
6064,1.204304,-0.110413,-0.110413,0,-311.132995,,,2024.073
6065,-0.180049,1.425061,1.425061,0,-311.132995,,,1321.51
6066,-1.643737,-0.387864,-0.387864,0,-305.112395,,,1273.89
6067,-0.724055,-1.318061,-1.318061,0,-299.091795,,,343.323
6068,-1.541116,2.21715,2.21715,0,-307.050596,,,-1271.983
6069,-2.103458,-0.163208,-0.163208,0,-303.898439,,,706.767
6070,-0.849922,-0.376881,-0.376881,0,-315.56997,,,-114.488
6071,-0.275025,-1.462785,-1.462785,0,-297.50817,,,-542.05
6072,-0.08665,0.400436,0.400436,0,-302.189835,,,91.682
6073,-0.806187,-1.55428,-1.55428,0,-307.050596,,,8.928
6074,-0.69687,-0.580114,-0.580114,0,-303.52877,,,-559.046
6075,-0.21171,-0.112683,-0.112683,0,-311.578523,,,-694.724
6076,0.97745,0.27143,0.27143,0,-313.071195,,,1266.746
6077,-0.569252,-0.346904,-0.346904,0,-311.132995,,,1013.167
6078,0.210113,-0.410651,-0.410651,0,-304.284542,,,680.215
6079,-0.169514,-0.403698,-0.403698,0,-315.56997,,,823.722
6080,-0.998653,0.251329,0.251329,0,-309.54937,,,-138.331
6081,-0.825133,0.547314,0.547314,0,-309.54937,,,-281.618
6082,-0.336677,-0.469835,-0.469835,0,-305.112395,,,872.98
6083,1.444537,0.00434,0.00434,0,-305.262982,,,-71.186
6084,1.402337,-0.097623,-0.097623,0,-320.251634,,,691.573
6085,-0.598931,-0.798126,-0.798126,0,-309.54937,,,-720.702
6086,1.621505,-0.145858,-0.145858,0,-331.132995,,,-233.705
6087,-0.055999,-0.023453,-0.023453,0,-306.210413,,,-277.395
6088,0.529671,1.474513,1.474513,0,-303.52877,,,716.395
6089,-1.084624,0.239076,0.239076,0,-307.61117,,,-165.532
6090,-1.136337,-0.682127,-0.682127,0,-305.112395,,,780.792
6091,0.594714,1.315339,1.315339,0,-307.050596,,,-2129.813
6092,1.700878,-0.412172,-0.412172,0,-313.071195,,,-400.903
6093,1.131215,0.133125,0.133125,0,-313.071195,,,1294.632
6094,0.08126,-0.882317,-0.882317,0,-309.54937,,,855.782
6095,1.188641,-0.431023,-0.431023,0,-319.091795,,,436.437
6096,0.869863,1.027503,1.027503,0,-303.52877,,,1422.808
6097,-0.809972,0.998771,0.998771,0,-299.091795,,,1859.082
6098,-3.338712,0.200322,0.200322,0,-315.56997,,,-222.933
6099,0.327925,-0.122693,-0.122693,0,-308.210435,,,84.238
6100,-0.519477,0.726351,0.726351,0,-309.54937,,,162.572
6101,0.757732,0.345811,0.345811,0,-319.091795,,,594.661
6102,-0.197874,-1.231209,-1.231209,0,-307.050596,,,-63.41
6103,1.918095,-1.988695,-1.988695,0,-307.050596,,,-280.961
6104,1.356826,1.485318,1.485318,0,-307.050596,,,-1966.855
6105,0.121872,-0.561534,-0.561534,0,-319.091795,,,-410.087
6106,-1.872401,0.794945,0.794945,0,-319.091795,,,243.261
6107,0.375744,-0.398613,-0.398613,0,-325.112395,,,535.469
6108,0.394699,1.671493,1.671493,0,-307.050596,,,-1288.174
6109,0.710286,0.189482,0.189482,0,-306.027545,,,302.499
6110,-0.516856,-0.371496,-0.371496,0,-309.54937,,,451.891
6111,0.363904,-1.415879,-1.415879,0,-303.52877,,,-1251.211
6112,0.385652,1.1551,1.1551,0,-307.050596,,,199.252
6113,-0.566114,-0.022485,-0.022485,0,-311.928338,,,2013.382
6114,-0.513759,0.578039,0.578039,0,-309.54937,,,-22.442
6115,-1.591647,-0.867238,-0.867238,0,-307.050596,,,-292.14
6116,0.871598,0.593669,0.593669,0,-305.112395,,,1200.535
6117,-0.313412,-0.015156,-0.015156,0,-321.411473,,,2828.881
6118,0.207203,-0.457358,-0.457358,0,-315.56997,,,-791.022
6119,0.135356,-0.40436,-0.40436,0,-306.027545,,,1225.909
6120,-0.237928,-0.689901,-0.689901,0,-299.091795,,,-263.616
6121,0.000707,1.047742,1.047742,0,-303.52877,,,789.561
6122,0.190464,-0.514231,-0.514231,0,-309.54937,,,1047.212
6123,-0.271892,0.142228,0.142228,0,-314.231034,,,-925.915
6124,-0.439889,0.011003,0.011003,0,-299.976838,,,-281.89
6125,1.391468,-0.239039,-0.239039,0,-307.61117,,,-1488.183
6126,0.687824,0.076124,0.076124,0,-313.071195,,,-131.97
6127,-0.288067,0.137647,0.137647,0,-308.854128,,,-348.22
6128,0.301883,-0.317075,-0.317075,0,-315.56997,,,-561.63
6129,-1.289472,-0.13097,-0.13097,0,-315.56997,,,-822.78
6130,-0.07923,1.328541,1.328541,0,-315.56997,,,-1284.24
6131,-0.120282,-0.299386,-0.299386,0,-305.112395,,,-668.936
6132,0.799464,-0.181058,-0.181058,0,-315.56997,,,-1216.029
6133,1.042962,-0.033989,-0.033989,0,-309.54937,,,1017.703
6134,0.691417,-0.825771,-0.825771,0,-313.071195,,,-960.599
6135,0.507306,0.29702,0.29702,0,-305.112395,,,-1486.89
6136,-1.529049,0.015854,0.015854,0,-305.166852,,,-1152.34
6137,1.533815,0.71857,0.71857,0,-313.071195,,,540.113
6138,0.656102,0.494636,0.494636,0,-311.132995,,,-291.35
6139,-0.459912,0.072919,0.072919,0,-307.326361,,,-491.756
6140,-3.100157,0.072252,0.072252,0,-311.578523,,,-1309.753
6141,0.445058,-1.244543,-1.244543,0,-313.071195,,,-627.811
6142,-0.655591,1.918045,1.918045,0,-313.071195,,,519.637
6143,0.492254,-0.402272,-0.402272,0,-308.210435,,,-131.967
6144,-1.496351,-0.559039,-0.559039,0,-319.091795,,,662.004
6145,-0.874885,-2.190982,-2.190982,0,-307.050596,,,-538.474
6146,-1.557683,1.653853,1.653853,0,-307.050596,,,1650.727
6147,1.162942,-0.954462,-0.954462,0,-319.091795,,,-1490.305
6148,-0.55934,0.745111,0.745111,0,-303.52877,,,468.345
6149,-0.576826,-1.61175,-1.61175,0,-303.52877,,,-285.086
6150,0.391943,0.131953,0.131953,0,-303.898439,,,329.401
6151,0.748303,-1.020373,-1.020373,0,-303.898439,,,1102.358
6152,-0.022848,1.657018,1.657018,0,-303.52877,,,1852.646
6153,-0.598532,-1.244014,-1.244014,0,-307.050596,,,1093.759
6154,1.284445,0.231856,0.231856,0,-315.56997,,,1123.983
6155,0.462048,0.179384,0.179384,0,-311.132995,,,311.009
6156,0.323149,0.704244,0.704244,0,-309.54937,,,-2288.103
6157,-1.453532,-0.68962,-0.68962,0,-309.54937,,,-396.752
6158,0.863714,-0.028092,-0.028092,0,-316.325741,,,-395.498
6159,-0.762093,1.015671,1.015671,0,-301.029996,,,523.688
6160,1.023386,0.107605,0.107605,0,-316.325741,,,-46.925
6161,0.98956,-0.223472,-0.223472,0,-321.59057,,,71.884
6162,-0.976587,-0.935786,-0.935786,0,-302.189835,,,2135.282
6163,-0.292715,0.986162,0.986162,0,-309.54937,,,1244.638
6164,0.477593,-0.744629,-0.744629,0,-309.54937,,,1450.557
6165,0.83473,1.122209,1.122209,0,-303.52877,,,1088.725
6166,0.419016,0.284058,0.284058,0,-304.284542,,,906.63
6167,1.320123,-1.237973,-1.237973,0,-313.071195,,,433.947
6168,-1.612281,0.340506,0.340506,0,-325.112395,,,511.462
6169,-1.717587,0.446101,0.446101,0,-325.112395,,,1153.544
6170,-1.090975,0.55261,0.55261,0,-319.091795,,,-548.086
6171,2.177404,-0.002639,-0.002639,0,-305.833689,,,144.404
6172,0.509557,0.801212,0.801212,0,-313.071195,,,114.353
6173,1.011314,-1.943792,-1.943792,0,-313.071195,,,-501.434
6174,-1.798765,-0.511308,-0.511308,0,-307.050596,,,257.779
6175,0.301361,-0.117776,-0.117776,0,-307.326361,,,-858.06
6176,0.00822,2.251874,2.251874,0,-301.029996,,,-1063.027
6177,-1.066265,-0.813597,-0.813597,0,-301.029996,,,548.854
6178,2.207097,0.815697,0.815697,0,-301.029996,,,-1138.7
6179,-0.437772,-1.993106,-1.993106,0,-301.029996,,,-838.957
6180,-2.727523,1.355743,1.355743,0,-296.169235,,,969.224
6181,-0.610074,-0.808439,-0.808439,0,-303.52877,,,323.808
6182,-0.853169,0.101971,0.101971,0,-312.544617,,,1466.527
6183,0.349786,1.443396,1.443396,0,-303.52877,,,1274.807
6184,-0.251056,-1.073366,-1.073366,0,-307.050596,,,-110.348
6185,0.544796,-1.95124,-1.95124,0,-301.029996,,,-1656.659
6186,0.153041,0.737571,0.737571,0,-298.263942,,,327.878
6187,0.077949,-0.693277,-0.693277,0,-319.091795,,,-957.241
6188,2.625424,0.888157,0.888157,0,-307.050596,,,468.061
6189,0.584168,-0.468981,-0.468981,0,-319.091795,,,-1585.383
6190,-1.333743,0.607972,0.607972,0,-303.52877,,,-1240.058
6191,-0.795313,-0.401452,-0.401452,0,-306.027545,,,-527.339
6192,0.887027,0.557747,0.557747,0,-307.050596,,,408.012
6193,1.273154,1.627687,1.627687,0,-307.050596,,,-843.567
6194,1.832365,-0.499161,-0.499161,0,-306.027545,,,-1036.534
6195,-0.452217,-1.374335,-1.374335,0,-303.52877,,,904.181
6196,0.648799,0.198281,0.198281,0,-313.071195,,,-974.266
6197,-0.082375,0.867221,0.867221,0,-309.54937,,,-832.154
6198,-0.726786,0.689477,0.689477,0,-313.071195,,,1152.275
6199,-0.582896,0.966292,0.966292,0,-307.050596,,,670.767
6200,-1.081399,-1.073667,-1.073667,0,-303.52877,,,-1595.372
6201,0.6248,0.726975,0.726975,0,-303.52877,,,-654.55
6202,1.426034,-0.397041,-0.397041,0,-319.091795,,,381.178
6203,-0.209729,-0.488786,-0.488786,0,-319.091795,,,999.077
6204,-0.271798,-0.137347,-0.137347,0,-301.885035,,,-1053.632
6205,0.548822,-0.695987,-0.695987,0,-307.050596,,,-1047.325
6206,-0.835249,1.173973,1.173973,0,-307.050596,,,-540.587
6207,0.667265,0.488995,0.488995,0,-315.56997,,,-509.612
6208,0.716154,-0.688083,-0.688083,0,-305.112395,,,-785.526
6209,-0.501414,0.047079,0.047079,0,-308.688678,,,10.928
6210,1.294806,0.496346,0.496346,0,-311.132995,,,-1106.745
6211,-0.397979,-0.901211,-0.901211,0,-309.54937,,,744.094
6212,-1.088514,1.04416,1.04416,0,-309.54937,,,230.773
6213,0.970561,-0.106289,-0.106289,0,-321.59057,,,453.911
6214,-0.073882,-0.173595,-0.173595,0,-315.56997,,,129.913
6215,-0.240706,0.824276,0.824276,0,-305.112395,,,2433.781
6216,-0.443849,-0.711118,-0.711118,0,-300.006945,,,-19.335
6217,-0.45308,-0.548839,-0.548839,0,-307.050596,,,-2134.745
6218,0.622888,0.862572,0.862572,0,-313.071195,,,0.975
6219,0.741127,-0.287998,-0.287998,0,-308.210435,,,-928.585
6220,0.873527,-0.082342,-0.082342,0,-319.091795,,,-356.016
6221,-0.322538,-0.326374,-0.326374,0,-307.050596,,,-274.799
6222,0.480061,-0.108422,-0.108422,0,-316.325741,,,-264.066
6223,-0.473401,0.623922,0.623922,0,-303.52877,,,-433.211
6224,0.381062,0.331682,0.331682,0,-319.091795,,,-408.567
6225,1.051491,0.316767,0.316767,0,-311.132995,,,-815.805
6226,-0.529123,-0.470709,-0.470709,0,-306.027545,,,1534.806
6227,0.9884,0.416668,0.416668,0,-319.091795,,,725.465
6228,0.322856,-0.643827,-0.643827,0,-305.112395,,,1519.565
6229,1.82537,0.752632,0.752632,0,-313.071195,,,179.237
6230,-0.309674,0.308637,0.308637,0,-306.027545,,,572.031
6231,0.636907,-0.467469,-0.467469,0,-325.112395,,,1035.636
6232,-1.312097,0.701854,0.701854,0,-313.071195,,,-302.425
6233,-1.578493,0.067693,0.067693,0,-314.874728,,,-1729.953
6234,-2.666852,1.041648,1.041648,0,-313.071195,,,526.403
6235,0.337686,-0.794114,-0.794114,0,-319.091795,,,1227.303
6236,-1.352269,0.553612,0.553612,0,-319.091795,,,1673.056
6237,-1.995851,-1.436795,-1.436795,0,-307.050596,,,439.755
6238,0.75934,-0.655281,-0.655281,0,-309.54937,,,-593.107
6239,-0.31884,-1.470255,-1.470255,0,-307.050596,,,1717.901
6240,-0.591684,1.275243,1.275243,0,-307.050596,,,765.427
6241,-1.838872,-1.57571,-1.57571,0,-307.050596,,,185.091
6242,-0.750088,-0.561696,-0.561696,0,-313.071195,,,-1445.478
6243,0.554469,0.994987,0.994987,0,-313.071195,,,-340.978
6244,1.201428,-0.44687,-0.44687,0,-325.112395,,,-568.086
6245,-0.13095,-0.590094,-0.590094,0,-305.112395,,,223.127
6246,-1.307427,-0.957002,-0.957002,0,-309.54937,,,-287.257
6247,-1.035893,-0.011255,-0.011255,0,-310.555473,,,2060.918
6248,0.632651,0.866613,0.866613,0,-307.050596,,,-1140.527
6249,0.449034,0.473755,0.473755,0,-325.112395,,,675.139
6250,-0.993565,-0.604885,-0.604885,0,-313.071195,,,-2076.642
6251,-0.586854,-0.954334,-0.954334,0,-300.006945,,,907.785
6252,1.143899,-0.123056,-0.123056,0,-309.194795,,,-543.857
6253,0.40537,0.856859,0.856859,0,-313.071195,,,-433.027
6254,-0.041043,0.02868,0.02868,0,-310.40441,,,206.598
6255,-1.050167,-1.036714,-1.036714,0,-310.40441,,,-570.567
6256,-0.513727,0.312453,0.312453,0,-311.132995,,,-649.938
6257,0.323202,0.892865,0.892865,0,-319.091795,,,-726.997
6258,0.152092,-0.060661,-0.060661,0,-329.194795,,,243.289
6259,-1.018456,-0.358017,-0.358017,0,-304.284542,,,-849.789
6260,-1.077914,-0.674395,-0.674395,0,-303.52877,,,692.105
6261,2.403284,0.084724,0.084724,0,-308.52632,,,-2283.525
6262,-0.273909,0.425555,0.425555,0,-325.112395,,,-439.758
6263,-0.265845,-0.014254,-0.014254,0,-306.492142,,,-266.024
6264,-0.087361,-0.952807,-0.952807,0,-319.091795,,,-995.326
6265,0.824013,-0.15576,-0.15576,0,-321.59057,,,-408.383
6266,0.665762,2.22645,2.22645,0,-307.050596,,,412.327
6267,-0.156865,-1.267775,-1.267775,0,-303.52877,,,-868.45
6268,-0.681162,0.105919,0.105919,0,-307.050596,,,157.334
6269,0.189876,-0.129423,-0.129423,0,-307.050596,,,1044.479
6270,-0.009508,0.997562,0.997562,0,-303.52877,,,1530.512
6271,0.267863,-0.083587,-0.083587,0,-320.251634,,,60.947
6272,-0.38524,-0.14193,-0.14193,0,-321.59057,,,196.234
6273,0.20472,-0.57667,-0.57667,0,-319.091795,,,1294.45
6274,0.753083,0.614592,0.614592,0,-319.091795,,,-185.041
6275,-2.454841,-0.283016,-0.283016,0,-325.112395,,,-1153.979
6276,1.219666,0.544615,0.544615,0,-309.54937,,,1235.845
6277,0.39489,-0.571,-0.571,0,-302.189835,,,1414.979
6278,0.091077,0.52424,0.52424,0,-313.071195,,,-255.736
6279,-1.479154,0.160839,0.160839,0,-314.231034,,,-493.887
6280,2.259413,-1.724872,-1.724872,0,-307.050596,,,-1270.181
6281,-0.963399,1.772215,1.772215,0,-307.050596,,,-75.829
6282,-1.278189,-0.265355,-0.265355,0,-313.071195,,,264.692
6283,-0.131409,-0.111113,-0.111113,0,-308.52632,,,800.733
6284,0.639308,-1.020176,-1.020176,0,-301.029996,,,197.208
6285,0.437278,2.283146,2.283146,0,-301.029996,,,-51.477
6286,0.406506,-1.934824,-1.934824,0,-301.029996,,,1654.362
6287,-0.786988,-0.139012,-0.139012,0,-317.153595,,,282.848
6288,-0.245823,0.029571,0.029571,0,-322.346341,,,-303.451
6289,-0.941608,0.859529,0.859529,0,-305.112395,,,35.514
6290,-0.957788,-0.135376,-0.135376,0,-325.112395,,,-1653.771
6291,-1.007009,0.18565,0.18565,0,-319.091795,,,-631.55
6292,-0.96787,-0.821084,-0.821084,0,-313.071195,,,3286.103
6293,0.116433,0.151936,0.151936,0,-304.688609,,,1090.884
6294,-0.233857,-0.777902,-0.777902,0,-309.54937,,,-2430.214
6295,-1.136322,-0.170044,-0.170044,0,-303.898439,,,1592.895
6296,1.653967,-0.733362,-0.733362,0,-313.071195,,,215.914
6297,0.67252,-0.083759,-0.083759,0,-311.578523,,,-520.378
