番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2)
11319,-2.374251,0.199115,0.199114,0,-160.665126
11320,-3.096807,-1.245637,-1.245637,0,-151.428137
11321,-5.391968,-1.008275,-1.008275,0,-160.038285
11322,-8.269162,-0.541589,-0.541589,0,-152.900469
11323,-8.912735,-1.74793,-1.74793,0,-156.263812
11324,-7.640911,-0.700119,-0.700119,0,-166.75293
11325,-8.850483,-1.865104,-1.865104,0,-193.272024
11326,-8.15451,-3.244155,-3.244155,0,-172.102711
11327,-7.884559,-4.660631,-4.660631,0,-151.256202
11328,-7.294915,-3.809539,-3.80954,0,-158.460448
11329,-7.365479,-2.918083,-2.918083,0,-152.960137
11330,-7.392786,-4.083516,-4.083516,0,-156.823693
11331,-7.189566,-3.295844,-3.295844,0,-155.094753
11332,-7.5633,-3.125349,-3.125349,0,-174.217568
11333,-7.3948,-2.943753,-2.943753,0,-164.609908
11334,-7.824676,-3.083098,-3.083098,0,-150.984072
11335,-7.829347,-3.091135,-3.091135,0,-153.813187
11336,-7.170804,-2.921829,-2.921829,0,-163.124774
11337,-6.236484,-3.264902,-3.264902,0,-179.679429
11338,-5.981704,-2.953949,-2.953949,0,-165.546132
11339,-6.986365,-3.416131,-3.416131,0,-159.82627
11340,-4.267454,-3.032634,-3.032634,0,-153.813373
11341,-1.882263,-2.599393,-2.599393,0,-168.151552
11342,-2.454386,-1.923645,-1.923645,0,-153.199714
11343,-2.470823,-2.447435,-2.447434,0,-155.382603
11344,-1.394541,-2.734822,-2.734822,0,-161.331032
11345,-1.369472,-0.29829,-0.29829,0,-172.788837
11346,-0.736086,0.276572,0.276572,0,-161.357263
11347,1.25859,-0.919585,-0.919585,0,-179.780961
11348,0.881558,-0.509505,-0.509505,0,-152.600906
11349,-0.224103,0.120349,0.120349,0,-157.949289
11350,-1.303368,-0.139756,-0.139756,0,-154.437365
11351,-1.606153,0.556565,0.556565,0,-166.825378
11352,-0.527928,1.717804,1.717804,0,-169.579409
11353,-0.725303,0.600285,0.600285,0,-162.45407
11354,-1.66167,-0.108737,-0.108737,0,-150.718376
11355,-2.261457,-0.351595,-0.351595,0,-157.568428
11356,-2.284191,-0.241832,-0.241832,0,-155.21713
11357,-2.637935,0.679188,0.679188,0,-165.507362
11358,-4.66428,-0.010421,-0.010421,0,-151.802467
11359,-4.974454,-0.542601,-0.542601,0,-163.357338
11360,-5.054774,-0.815743,-0.815743,0,-189.561214
11361,-6.316068,-0.514783,-0.514783,0,-151.724524
11362,-6.099088,-0.876373,-0.876373,0,-152.283271
11363,-6.217353,-2.294774,-2.294774,0,-154.006485
11364,-4.866582,-1.684511,-1.684511,0,-187.587669
11365,-5.142537,-1.795307,-1.795307,0,-175.067209
11366,-5.321689,-2.691737,-2.691737,0,-164.055581
11367,-5.321289,-2.130114,-2.130114,0,-159.931756
11368,-3.348656,-2.19441,-2.19441,0,-154.244621
11369,-3.643391,-1.10347,-1.10347,0,-173.278152
11370,-6.082612,-2.111118,-2.111118,0,-152.899011
11371,-7.508196,-1.958225,-1.958225,0,-160.656218
11372,-7.955924,-1.91142,-1.91142,0,-157.537679
11373,-8.671195,-0.373055,-0.373055,0,-153.589785
11374,-10.258002,-1.7104,-1.7104,0,-169.20692
11375,-9.538417,-3.132643,-3.132643,0,-151.775518
11376,-8.971012,-3.533522,-3.533522,0,-171.271296
11377,-8.868137,-3.311468,-3.311468,0,-165.707179
11378,-8.692398,-3.799557,-3.799557,0,-161.12041
11379,-8.262965,-4.527405,-4.527405,0,-156.023788
11380,-8.104425,-3.521533,-3.521533,0,-167.548869
11381,-8.043301,-3.400482,-3.400482,0,-174.376394
11382,-8.403955,-3.532764,-3.532764,0,-165.329111
11383,-6.953403,-3.362881,-3.362881,0,-145.970057
11384,-6.688042,-3.211498,-3.211498,0,-169.381957
11385,-7.059738,-3.084666,-3.084666,0,-183.659775
11386,-6.373256,-3.254576,-3.254576,0,-150.550455
11387,-7.838069,-3.379561,-3.379561,0,-162.690396
11388,-7.109013,-2.158115,-2.158115,0,-153.942815
11389,-6.355418,-2.596699,-2.596699,0,-195.431595
11390,-7.115793,-2.626366,-2.626366,0,-172.70435
11391,-5.423533,-2.212541,-2.212541,0,-159.274696
11392,-5.62219,-3.465665,-3.465665,0,-159.239291
11393,-7.084654,-2.164499,-2.164499,0,-170.572319
11394,-7.295591,-2.138725,-2.138725,0,-152.992792
11395,-5.225956,-2.591586,-2.591586,0,-162.792337
11396,-5.561736,-1.225123,-1.225123,0,-155.9441
11397,-5.481025,-2.057344,-2.057344,0,-158.728761
11398,-7.550945,-3.084407,-3.084407,0,-156.476234
11399,-6.39282,-2.433949,-2.433949,0,-169.378832
11400,-5.10424,-0.92699,-0.92699,0,-152.719472
11401,-6.758181,-1.902921,-1.902921,0,-163.91294
11402,-6.435997,-1.782165,-1.782165,0,-155.27183
11403,-6.547307,-3.358863,-3.358863,0,-175.190107
11404,-5.903503,-1.36199,-1.36199,0,-184.008047
11405,-5.582794,-1.403739,-1.403739,0,-156.004182
11406,-3.378358,-2.678572,-2.678572,0,-188.587643
11407,-3.294677,-1.971887,-1.971887,0,-178.253107
11408,-4.32378,-2.265172,-2.265172,0,-154.872701
11409,-3.970592,-1.640013,-1.640013,0,-167.569545
11410,-3.898561,-1.4736,-1.4736,0,-182.031106
11411,-3.451039,-0.036726,-0.036726,0,-198.150976
11412,-2.084333,-0.902128,-0.902128,0,-158.999115
11413,-0.779399,-1.46831,-1.46831,0,-153.981643
11414,-1.812741,-0.848689,-0.848689,0,-156.50075
11415,-0.237213,-1.019161,-1.019161,0,-174.221752
11416,0.881734,-0.495642,-0.495642,0,-187.791735
11417,0.520261,0.405148,0.405148,0,-164.788656
11418,1.521171,0.755721,0.755721,0,-175.623641
11419,0.675341,-0.492003,-0.492003,0,-162.782529
11420,1.813098,1.328675,1.328675,0,-165.152432
11421,2.458951,1.174857,1.174857,0,-161.944999
11422,3.373695,0.910041,0.910041,0,-199.028464
11423,3.834518,1.460546,1.460546,0,-167.900855
11424,3.454764,0.701547,0.701547,0,-173.185988
11425,2.677878,1.751129,1.751129,0,-163.083416
11426,1.742411,1.756391,1.756391,0,-191.937054
11427,0.355688,2.380399,2.380399,0,-158.854834
11428,-0.201002,2.230465,2.230465,0,-178.755586
11429,0.808446,1.742759,1.742759,0,-155.54209
11430,1.083508,1.262996,1.262996,0,-170.524828
11431,1.358276,0.768377,0.768377,0,-161.512107
11432,2.929851,-0.004295,-0.004295,0,-167.272604
11433,2.828139,0.31031,0.31031,0,-173.548664
11434,3.705543,1.163279,1.163279,0,-171.244571
11435,2.79933,0.785759,0.785759,0,-167.778565
11436,2.342231,1.085987,1.085987,0,-168.080474
11437,1.472333,1.981095,1.981095,0,-160.309461
11438,2.083508,1.531435,1.531435,0,-163.118332
11439,1.462847,2.030059,2.030059,0,-163.254274
11440,1.425132,0.992011,0.992011,0,-170.414158
11441,1.102288,1.082865,1.082865,0,-155.844012
11442,0.285231,0.380697,0.380697,0,-162.468756
11443,1.67393,1.345591,1.345591,0,-188.888786
11444,1.345415,0.406847,0.406847,0,-155.749851
11445,1.574211,0.811548,0.811548,0,-192.734346
11446,2.584687,0.119628,0.119628,0,-156.959373
11447,0.366174,0.164356,0.164356,0,-153.958856
11448,0.864144,1.089783,1.089783,0,-185.992129
11449,0.856119,0.512375,0.512375,0,-204.585506
11450,-1.816746,0.786671,0.786671,0,-151.829882
11451,-0.184585,1.265934,1.265934,0,-165.496495
11452,0.61193,-0.849639,-0.849639,0,-177.218339
11453,0.783145,0.609687,0.609687,0,-178.925141
11454,1.373867,-0.128879,-0.128879,0,-159.379897
11455,1.538874,-1.65391,-1.65391,0,-162.696601
11456,0.856024,0.441214,0.441214,0,-167.324365
11457,0.095882,0.401252,0.401252,0,-166.743778
11458,0.78259,0.229025,0.229025,0,-151.246785
11459,-0.721444,0.686754,0.686754,0,-153.866079
11460,0.092436,0.416797,0.416797,0,-165.978311
11461,1.630521,-0.042394,-0.042394,0,-164.834129
11462,0.833902,-0.384681,-0.384681,0,-153.565088
11463,1.148493,0.316741,0.316741,0,-156.016141
11464,0.692981,-1.065809,-1.065809,0,-152.656743
11465,-0.66047,0.399896,0.399896,0,-167.389103
11466,-1.616327,0.833926,0.833926,0,-164.439204
11467,-1.872177,0.111429,0.111429,0,-163.542028
11468,-1.032312,0.28588,0.28588,0,-160.58062
11469,-0.534496,-0.012114,-0.012114,0,-151.828452
11470,-0.183206,-0.928062,-0.928062,0,-155.723302
11471,-0.462244,-1.092701,-1.092701,0,-155.99356
11472,0.668663,-0.880679,-0.880679,0,-157.769126
11473,1.886708,-0.196166,-0.196166,0,-166.635426
11474,1.51715,-0.160619,-0.160619,0,-168.574291
11475,0.833347,-0.142853,-0.142853,0,-151.841159
11476,0.583024,-0.397614,-0.397614,0,-185.319553
11477,0.649503,0.797133,0.797133,0,-156.238765
11478,1.357234,0.88053,0.88053,0,-168.221225
11479,1.339343,0.566602,0.566602,0,-160.795174
11480,2.171803,-0.048741,-0.048741,0,-164.494558
11481,3.707638,0.190381,0.190381,0,-155.711121
11482,2.885842,0.342488,0.342488,0,-154.212993
11483,2.764877,0.758787,0.758787,0,-160.786487
11484,2.855202,0.601862,0.601862,0,-163.358983
11485,3.254164,1.288976,1.288977,0,-164.499558
11486,5.57125,2.056038,2.056038,0,-154.852453
11487,4.716049,0.921209,0.921209,0,-168.659929
11488,4.548846,1.09237,1.09237,0,-164.211899
11489,4.988952,1.328023,1.328023,0,-187.916866
11490,2.62205,1.729169,1.729169,0,-162.275846
11491,3.41846,3.126082,3.126082,0,-152.657311
11492,3.291055,1.581515,1.581515,0,-164.720516
11493,2.513524,1.942516,1.942516,0,-161.728101
11494,2.416021,1.986473,1.986473,0,-155.312234
11495,1.37594,0.308065,0.308065,0,-159.486695
11496,1.713884,1.853967,1.853967,0,-162.956672
11497,0.493438,1.159135,1.159135,0,-163.924031
11498,0.3633,0.770353,0.770353,0,-171.60871
11499,-1.002204,0.881265,0.881265,0,-169.796667
11500,-0.76762,0.095673,0.095673,0,-165.780261
11501,-0.70211,0.673125,0.673125,0,-170.886702
11502,-2.371026,-0.387124,-0.387124,0,-152.81114
11503,-2.308656,-0.128525,-0.128525,0,-156.994105
11504,-3.904227,-1.083709,-1.083709,0,-161.916643
11505,-3.123512,-0.262126,-0.262126,0,-175.986953
11506,-2.553338,-0.703675,-0.703675,0,-156.83295
11507,-1.44874,-1.602381,-1.602381,0,-158.207775
11508,-0.42425,-1.367747,-1.367747,0,-162.89936
11509,0.248539,-2.274847,-2.274847,0,-158.870913
11510,1.252632,-1.119755,-1.119755,0,-159.610863
11511,1.944484,-1.050709,-1.050709,0,-168.620425
11512,-0.053421,-0.269721,-0.269721,0,-164.435233
11513,-0.467947,-0.093753,-0.093753,0,-181.853198
11514,-1.345494,0.29664,0.29664,0,-153.862395
11515,-1.391614,0.695663,0.695663,0,-165.195594
11516,-0.545954,0.684249,0.684249,0,-155.647323
11517,-0.198464,-0.912159,-0.912159,0,-160.690322
11518,0.809747,-0.551496,-0.551496,0,-158.261256
11519,1.474671,-1.002353,-1.002353,0,-152.728879
11520,2.201912,-0.602047,-0.602047,0,-166.790219
11521,2.261523,-0.14824,-0.14824,0,-151.68341
11522,3.280929,0.113814,0.113814,0,-164.633052
11523,3.379703,0.524854,0.524854,0,-159.250454
11524,2.100408,0.949034,0.949034,0,-162.013354
11525,-0.81479,0.955153,0.955153,0,-159.878102
11526,-1.028253,0.959591,0.959591,0,-155.75037
11527,1.322892,1.713624,1.713624,0,-161.254493
11528,0.38617,1.215266,1.215266,0,-158.521736
11529,0.279635,0.229591,0.229591,0,-185.787251
11530,1.239739,-1.521697,-1.521697,0,-190.581841
11531,1.460449,-0.28488,-0.28488,0,-162.25755
11532,2.735401,1.3134,1.3134,0,-157.037178
11533,2.478111,-0.316472,-0.316472,0,-156.294751
11534,1.519974,0.351785,0.351785,0,-160.916532
11535,2.314955,0.760363,0.760363,0,-155.911335
11536,3.239202,0.914276,0.914276,0,-156.992338
11537,1.242692,1.577745,1.577745,0,-159.720708
11538,0.212799,0.868028,0.868028,0,-157.112929
11539,0.395287,0.443128,0.443128,0,-163.115617
11540,1.109133,1.311504,1.311504,0,-153.119147
11541,1.407769,1.568817,1.568817,0,-163.959994
11542,1.629213,-0.275761,-0.275761,0,-160.733801
11543,1.978377,-0.226891,-0.226891,0,-164.646665
11544,0.501115,0.388783,0.388783,0,-179.651495
11545,0.575204,0.826656,0.826656,0,-162.730992
11546,0.188122,0.751937,0.751937,0,-157.407056
11547,0.991791,0.756328,0.756328,0,-163.109259
11548,0.193963,0.861797,0.861797,0,-159.135992
11549,0.123046,-0.39287,-0.39287,0,-164.175187
11550,0.044461,0.214088,0.214088,0,-163.284966
11551,-1.15897,-0.144257,-0.144257,0,-171.682418
11552,-0.642307,0.55194,0.55194,0,-176.60126
11553,-1.812082,-0.472325,-0.472325,0,-171.954679
11554,-0.972656,0.071144,0.071144,0,-161.88574
11555,-0.420985,-0.307697,-0.307697,0,-171.006726
11556,0.030646,-0.926577,-0.926577,0,-161.645035
11557,-0.950813,-0.330137,-0.330137,0,-163.437165
11558,-0.218127,-1.156979,-1.156979,0,-165.823889
11559,-0.163097,-0.133753,-0.133753,0,-156.153145
11560,1.622902,-0.082327,-0.082327,0,-159.609585
11561,0.938103,0.032931,0.032931,0,-166.890836
11562,1.943846,-0.999742,-0.999742,0,-168.485854
11563,2.066604,0.107142,0.107142,0,-167.417024
11564,2.764574,-0.10642,-0.10642,0,-168.552696
11565,3.194573,1.306278,1.306278,0,-164.879654
11566,2.678981,-0.063417,-0.063417,0,-164.500445
11567,3.116098,1.253045,1.253045,0,-168.073165
11568,2.398243,0.806908,0.806908,0,-164.30758
11569,2.437396,1.540881,1.540881,0,-156.887694
11570,2.028031,1.294743,1.294743,0,-175.414817
11571,2.458754,1.127397,1.127397,0,-163.378796
11572,2.680408,1.222788,1.222788,0,-166.698188
11573,2.850761,0.87676,0.87676,0,-162.350735
11574,2.558342,0.926467,0.926467,0,-177.574009
11575,0.258283,0.68792,0.68792,0,-167.569961
11576,1.220677,1.10927,1.10927,0,-164.677818
11577,1.986362,1.214586,1.214586,0,-167.871706
11578,0.387443,1.215236,1.215236,0,-170.765176
11579,0.862402,0.727072,0.727072,0,-158.279376
11580,2.86351,-0.72993,-0.72993,0,-159.315891
11581,2.567251,1.062376,1.062376,0,-169.278315
11582,2.454339,0.726678,0.726678,0,-189.980744
11583,3.876033,-0.256612,-0.256612,0,-164.344191
11584,2.197936,0.546912,0.546912,0,-165.444516
11585,1.093599,1.89215,1.89215,0,-168.429361
11586,0.284064,0.739751,0.739751,0,-155.452671
11587,-0.692224,1.120005,1.120005,0,-162.893563
11588,0.009113,1.899276,1.899276,0,-161.547952
11589,-1.244745,0.117154,0.117154,0,-156.926804
11590,-3.494614,-0.033059,-0.033059,0,-156.629457
11591,-4.102217,-0.310902,-0.310902,0,-211.262225
11592,-2.840485,-0.701826,-0.701826,0,-160.251368
11593,-2.318942,0.166837,0.166837,0,-156.107767
11594,-2.417979,-1.429269,-1.429269,0,-155.535659
11595,-2.507119,-2.285338,-2.285338,0,-160.064714
11596,-1.940887,-2.132758,-2.132758,0,-158.173068
11597,-0.789708,-0.724659,-0.724659,0,-157.958845
11598,0.784787,-1.018576,-1.018576,0,-164.676952
11599,0.181449,-1.15512,-1.15512,0,-154.941717
11600,-0.070681,-1.363582,-1.363582,0,-174.796765
11601,-0.811142,-0.600411,-0.600411,0,-169.478898
11602,-0.409345,-0.100835,-0.100835,0,-164.909191
11603,0.470994,0.677206,0.677206,0,-157.547831
11604,-0.039116,-0.41808,-0.41808,0,-186.352755
11605,-1.577532,-0.202371,-0.202371,0,-168.259824
11606,-0.106763,-0.82127,-0.82127,0,-163.560893
11607,-1.400246,0.001155,0.001155,0,-165.515952
11608,-2.784143,0.324927,0.324927,0,-164.612763
11609,-1.987929,-0.412201,-0.412201,0,-166.82944
11610,-0.423591,-1.139172,-1.139172,0,-175.364258
11611,-1.198528,0.421766,0.421766,0,-152.968038
11612,-1.970435,-1.380714,-1.380714,0,-173.061529
11613,-2.30682,-1.627115,-1.627115,0,-169.18021
11614,-3.540128,-0.498306,-0.498306,0,-155.883464
11615,-3.86989,0.38362,0.38362,0,-164.363004
11616,-3.267405,-1.001901,-1.001901,0,-174.263266
11617,-2.088269,-1.019883,-1.019883,0,-174.675869
11618,-2.335082,-1.353725,-1.353725,0,-161.764396
11619,-1.278071,-1.844618,-1.844618,0,-165.232196
11620,-1.242047,-1.774254,-1.774254,0,-167.761844
11621,-0.281932,-0.848293,-0.848293,0,-165.024463
11622,0.321602,-0.611606,-0.611606,0,-164.070791
11623,1.692093,-0.986601,-0.986601,0,-162.799305
11624,-0.586932,-0.120927,-0.120927,0,-191.479755
11625,0.26437,-0.400055,-0.400055,0,-160.375474
11626,-0.99028,0.293383,0.293383,0,-164.072878
11627,0.937924,0.596316,0.596316,0,-167.685167
11628,-0.717159,1.033409,1.033409,0,-162.406225
11629,0.866563,-0.866149,-0.866149,0,-170.886481
11630,1.043906,0.53744,0.53744,0,-196.040146
11631,-0.332472,-0.564767,-0.564767,0,-168.411235
11632,-0.488084,1.214175,1.214175,0,-173.90891
11633,0.548498,-0.813583,-0.813583,0,-156.311257
11634,0.248727,1.424217,1.424217,0,-162.941117
11635,-1.347504,0.308333,0.308333,0,-161.849811
11636,-2.658984,-0.331253,-0.331253,0,-173.514413
11637,-0.383809,-0.159795,-0.159795,0,-174.073901
11638,-0.59084,0.879242,0.879242,0,-157.654913
11639,1.240388,-0.193231,-0.193231,0,-161.403813
11640,0.632769,-1.067702,-1.067702,0,-165.132374
11641,-0.930049,-1.372327,-1.372327,0,-160.130827
11642,-0.663075,0.764131,0.764131,0,-161.546887
11643,0.794658,-0.355469,-0.355469,0,-160.375911
11644,-0.355564,1.490686,1.490686,0,-159.95353
11645,-0.685581,-0.277569,-0.277569,0,-166.699887
11646,-0.092248,-0.631355,-0.631355,0,-171.916997
11647,-1.864089,-0.186372,-0.186372,0,-172.635781
11648,-2.716599,1.203634,1.203634,0,-167.828015
11649,-3.019768,-0.905468,-0.905468,0,-150.436065
11650,-3.158283,0.056774,0.056774,0,-165.292078
11651,-2.070049,-0.120792,-0.120792,0,-165.698695
11652,-3.34151,-1.254195,-1.254195,0,-179.336737
11653,-3.821658,-1.618544,-1.618544,0,-181.14206
11654,-4.339346,-1.124063,-1.124063,0,-165.819576
11655,-4.279549,-1.367334,-1.367334,0,-164.724598
11656,-3.738441,-0.29118,-0.29118,0,-222.477969
11657,-2.469713,-2.190682,-2.190682,0,-174.199
11658,-2.949709,-1.384056,-1.384056,0,-175.893715
11659,-1.297511,-2.440109,-2.440109,0,-180.827059
11660,-1.768152,-1.347781,-1.347781,0,-155.631492
11661,-1.831315,-1.507061,-1.507061,0,-163.856022
11662,-0.365636,-0.398041,-0.398041,0,-158.655606
11663,0.432212,-1.671705,-1.671705,0,-164.764773
11664,1.459612,0.388765,0.388765,0,-158.429357
11665,1.861794,-1.280248,-1.280248,0,-171.467102
11666,1.361385,-0.254604,-0.254604,0,-185.41325
11667,1.669602,0.124081,0.124081,0,-163.840127
11668,1.185929,0.994051,0.994051,0,-167.511446
11669,1.333428,0.695765,0.695765,0,-170.873214
11670,-0.255526,1.268522,1.268522,0,-163.570777
11671,-1.979707,0.302866,0.302866,0,-159.792423
11672,-1.001872,1.162274,1.162274,0,-189.793758
11673,-2.356729,0.179313,0.179313,0,-159.410792
11674,-1.967982,0.908841,0.908841,0,-170.945555
11675,-2.543994,-0.874898,-0.874898,0,-159.984571
11676,-1.627074,-0.99879,-0.99879,0,-164.465459
11677,-3.531915,-0.199517,-0.199517,0,-170.896401
11678,-0.128296,-1.129875,-1.129875,0,-173.503963
11679,1.097682,-0.793812,-0.793812,0,-163.564127
11680,0.300164,-0.929423,-0.929423,0,-159.283242
11681,-0.635165,-0.515657,-0.515657,0,-161.295349
11682,-1.151256,-1.788445,-1.788445,0,-164.640865
11683,-0.746286,1.403766,1.403766,0,-172.099985
11684,-0.179891,0.79068,0.79068,0,-164.359246
11685,0.314584,-0.045718,-0.045718,0,-172.613321
11686,0.76805,-0.67258,-0.67258,0,-166.224889
11687,0.804472,-0.375689,-0.375689,0,-157.912854
11688,-0.091654,-0.071933,-0.071933,0,-164.078165
11689,1.342232,0.329947,0.329947,0,-172.111272
11690,2.787559,0.514627,0.514627,0,-163.417165
11691,1.128861,0.631812,0.631812,0,-167.290185
11692,0.333285,0.374628,0.374628,0,-158.256093
11693,1.5439,-0.052252,-0.052252,0,-161.543964
11694,1.614861,1.362187,1.362187,0,-165.709449
11695,2.150338,1.703606,1.703606,0,-174.93387
11696,3.407705,-0.093017,-0.093017,0,-174.349677
11697,2.468853,0.225403,0.225403,0,-167.125035
11698,1.420364,1.062285,1.062285,0,-185.961571
11699,1.670048,0.762687,0.762687,0,-182.698815
11700,1.343571,1.350553,1.350553,0,-161.533105
11701,1.714013,1.909677,1.909677,0,-191.148734
11702,1.843352,0.586998,0.586998,0,-173.556739
11703,1.413016,0.400349,0.400349,0,-176.75283
11704,1.694042,0.700055,0.700055,0,-167.574741
11705,0.693099,0.546591,0.546591,0,-166.330124
11706,0.571864,0.80628,0.80628,0,-168.262146
11707,-1.24697,0.908571,0.908571,0,-177.140519
11708,-1.822367,0.31635,0.31635,0,-169.025675
11709,-3.131387,0.683144,0.683144,0,-168.490631
11710,-5.053892,-0.22069,-0.22069,0,-160.323914
11711,-4.243392,0.192008,0.192008,0,-163.31893
11712,-4.500366,-1.378821,-1.378821,0,-163.686641
11713,-4.135437,-0.882352,-0.882352,0,-193.993079
11714,-5.156645,-2.144559,-2.144559,0,-163.57141
11715,-5.75895,-2.624151,-2.624151,0,-159.77861
11716,-7.59646,-1.78024,-1.78024,0,-174.939
11717,-6.824947,-1.788717,-1.788717,0,-162.36449
11718,-4.745901,-1.941946,-1.941946,0,-156.404654
11719,-5.905697,-2.648272,-2.648272,0,-169.77655
11720,-6.669263,-3.012085,-3.012085,0,-185.875776
11721,-7.961228,-3.899174,-3.899174,0,-191.759049
11722,-9.073232,-2.48748,-2.48748,0,-165.208994
11723,-9.670071,-1.575913,-1.575913,0,-174.857125
11724,-11.017151,-3.099821,-3.099821,0,-209.693706
11725,-11.575982,-3.348537,-3.348537,0,-165.991561
11726,-10.572163,-4.113224,-4.113224,0,-162.496721
11727,-10.148926,-4.270438,-4.270438,0,-181.700121
11728,-10.791284,-4.470208,-4.470208,0,-170.52517
11729,-10.295169,-5.233446,-5.233446,0,-174.493737
11730,-9.303645,-5.0377,-5.0377,0,-163.809998
11731,-9.394663,-4.099845,-4.099845,0,-161.348878
11732,-7.292755,-4.20965,-4.20965,0,-156.898292
11733,-5.541075,-4.807217,-4.807217,0,-159.085613
11734,-5.733684,-3.995259,-3.995259,0,-164.970911
11735,-4.792802,-3.604841,-3.604841,0,-159.377528
11736,-3.337563,-3.717285,-3.717285,0,-173.86744
11737,-4.853893,-2.013586,-2.013586,0,-166.02805
11738,-4.646231,-1.688943,-1.688943,0,-168.084331
11739,-4.441749,-2.146087,-2.146087,0,-170.595863
11740,-4.270686,-1.266832,-1.266832,0,-166.891783
11741,-3.734432,-0.725136,-0.725136,0,-183.127596
11742,-2.349915,-2.235717,-2.235717,0,-156.95615
11743,0.310353,-1.38457,-1.38457,0,-166.898931
11744,1.478398,-1.35471,-1.35471,0,-166.737057
11745,1.270093,-1.144018,-1.144018,0,-173.619812
11746,1.026624,-0.786259,-0.786259,0,-166.861785
