番号,誤差,誤差10log10(e^2),白色信号
6293,0.001728,-27.623891,0.055243
6294,0.000038,-44.226534,0.822759
6295,0.002789,-25.546268,0.134871
6296,0.002574,-25.894698,0.172357
6297,0.001802,-27.442305,0.162156
6298,0.000020,-47.008023,1.134413
6299,0.000049,-43.100538,0.873899
6300,0.003667,-24.356701,1.115284
6301,0.000064,-41.957520,0.235271
6302,0.000784,-31.055527,-0.436161
6303,0.000034,-44.658842,0.704514
6304,0.000022,-46.647583,0.480212
6305,0.006153,-22.109014,-0.805665
6306,0.000488,-33.114639,-0.265184
6307,0.000001,-59.364763,-0.225462
6308,0.001256,-29.011658,0.045028
6309,0.000341,-34.671543,0.388363
6310,0.002381,-26.232299,0.277150
6311,0.000461,-33.363387,-0.011501
6312,0.001232,-29.092331,0.716051
6313,0.000863,-30.641865,0.999083
6314,0.001113,-29.533439,0.085172
6315,0.000004,-53.662283,-0.068752
6316,0.001984,-27.024050,-1.391492
6317,0.007591,-21.197084,-1.181199
6318,0.000025,-46.027734,0.121120
6319,0.000209,-36.790587,-0.286673
6320,0.001225,-29.119688,0.684445
6321,0.011550,-19.374076,1.494240
6322,0.002415,-26.171220,0.903711
6323,0.002391,-26.213953,-0.689441
6324,0.000014,-48.395773,-0.235076
6325,0.001262,-28.989017,-0.075951
6326,0.008885,-20.513259,-1.000809
6327,0.000150,-38.230739,-0.209058
6328,0.011416,-19.424686,1.081541
6329,0.000086,-40.645319,0.172209
6330,0.001506,-28.220314,-0.999252
6331,0.000286,-35.440390,-0.866789
6332,0.000447,-33.492762,0.349269
6333,0.002716,-25.660481,0.598665
6334,0.000991,-30.038023,-1.217830
6335,0.001429,-28.449457,-0.336516
6336,0.000051,-42.961525,-0.058815
6337,0.009329,-20.301438,-1.381534
6338,0.001000,-29.998434,0.387687
6339,0.001158,-29.364213,-2.539028
6340,0.000172,-37.653891,-0.403829
6341,0.001799,-27.449433,-1.450352
6342,0.006309,-22.000374,0.419549
6343,0.007352,-21.335930,-0.650388
6344,0.021982,-16.579255,0.517534
6345,0.004885,-23.110971,0.207739
6346,0.002710,-25.669848,-0.610738
6347,0.003232,-24.904736,-0.230552
6348,0.017218,-17.640208,1.576367
6349,0.023761,-16.241274,-2.026201
6350,0.000481,-33.181275,-0.705787
6351,0.000004,-54.496721,-0.712159
6352,0.002307,-26.369294,0.940417
6353,0.012662,-18.974979,0.261657
6354,0.050125,-12.999432,1.500403
6355,0.000950,-30.222154,0.504334
6356,0.005585,-22.529409,1.043985
6357,0.006309,-22.000127,-0.077088
6358,0.002051,-26.881192,-0.284111
6359,0.021951,-16.585367,-0.861746
6360,0.005233,-22.812320,0.699061
6361,0.005835,-22.339722,-0.202678
6362,0.003556,-24.490361,-0.637839
6363,0.000369,-34.332249,0.588008
6364,0.013874,-18.577875,0.723408
6365,0.014688,-18.330227,-0.040597
6366,0.008533,-20.688854,0.782989
6367,0.000015,-48.349299,0.704246
6368,0.004921,-23.079742,-1.338390
6369,0.015599,-18.069045,-1.537425
6370,0.016159,-17.915960,0.846543
6371,0.008061,-20.936189,0.500564
6372,0.001135,-29.451453,0.236590
6373,0.001191,-29.240610,-0.205471
6374,0.007611,-21.185446,0.009640
6375,0.012069,-19.183319,0.491087
6376,0.003792,-24.211314,0.658167
6377,0.000004,-53.546505,1.024619
6378,0.000034,-44.637012,-0.617972
6379,0.007366,-21.327567,-0.834599
6380,0.005728,-22.419679,0.891495
6381,0.007997,-20.970861,-0.456495
6382,0.000008,-50.912639,-0.370080
6383,0.005062,-22.956590,1.248795
6384,0.000008,-51.202817,-1.366644
6385,0.012719,-18.955619,-0.736792
6386,0.017693,-17.521894,1.058321
6387,0.006757,-21.702655,-0.602792
6388,0.003698,-24.320585,-0.221444
6389,0.002766,-25.580739,-0.886113
6390,0.000081,-40.909996,-0.194749
6391,0.012862,-18.906836,-0.983128
6392,0.014341,-18.434080,0.976149
6393,0.006117,-22.134876,-1.412316
6394,0.010145,-19.937464,1.216003
6395,0.000227,-36.440483,0.382045
6396,0.003493,-24.567655,-0.255111
6397,0.002896,-25.382648,0.781080
6398,0.019249,-17.155981,1.682687
6399,0.010170,-19.926735,0.386180
6400,0.000427,-33.697910,-0.679150
6401,0.000226,-36.459822,0.665507
6402,0.001942,-27.117384,-1.250332
6403,0.013715,-18.628022,-0.981736
6404,0.000225,-36.469390,-0.826148
6405,0.000252,-35.984720,-0.313526
6406,0.001221,-29.132202,-0.141060
6407,0.002029,-26.926558,-0.142747
6408,0.004808,-23.179958,0.816112
6409,0.000560,-32.514499,0.670469
6410,0.007989,-20.975254,2.743192
6411,0.002557,-25.923179,1.513888
6412,0.000071,-41.515964,-0.216477
6413,0.003015,-25.206615,-0.048087
6414,0.000170,-37.691119,-0.372347
6415,0.013128,-18.818144,0.483726
6416,0.006328,-21.987020,-2.118830
6417,0.000876,-30.576821,-1.664239
6418,0.000002,-58.006471,-0.458321
6419,0.018066,-17.431376,-3.093254
6420,0.000043,-43.708544,-0.127427
6421,0.003276,-24.846223,-0.766612
6422,0.011712,-19.313712,-2.964688
6423,0.000015,-48.247751,-0.327974
6424,0.015529,-18.088632,-0.897831
6425,0.011657,-19.334154,-0.388979
6426,0.006611,-21.797005,0.459845
6427,0.018740,-17.272279,0.919114
6428,0.002404,-26.190212,0.191627
6429,0.000306,-35.143213,-0.514849
6430,0.000055,-42.606105,-0.120576
6431,0.000014,-48.430014,0.911838
6432,0.002517,-25.990716,0.026676
6433,0.004393,-23.572564,-1.421537
6434,0.001055,-29.767368,-0.726134
6435,0.000000,-69.863779,0.204779
6436,0.003723,-24.290575,-0.495401
6437,0.000077,-41.133493,-1.118477
6438,0.000112,-39.494593,-2.173125
6439,0.001624,-27.895455,-1.467230
6440,0.000279,-35.541988,-0.004402
6441,0.000007,-51.325663,-0.165627
6442,0.000040,-44.028923,-0.588000
6443,0.002041,-26.900978,-0.685037
6444,0.000764,-31.170673,-0.630652
6445,0.000877,-30.571863,-0.459624
6446,0.004911,-23.088610,-1.925326
6447,0.000001,-62.864788,-0.961111
6448,0.002381,-26.232031,-1.230923
6449,0.000001,-62.324596,-0.478516
6450,0.000204,-36.909693,-0.006342
6451,0.000440,-33.561419,-0.998435
6452,0.000004,-53.635667,0.142176
6453,0.000603,-32.194150,-1.732462
6454,0.003618,-24.415686,-1.460143
6455,0.003232,-24.905680,1.253728
6456,0.001062,-29.740189,0.621024
6457,0.000334,-34.756239,-0.042265
6458,0.017274,-17.626047,1.575711
6459,0.000440,-33.567718,0.258629
6460,0.017550,-17.557319,-1.323336
6461,0.000605,-32.184530,-1.332692
6462,0.000093,-40.294252,-0.623466
6463,0.002178,-26.619484,0.773471
6464,0.003790,-24.214134,-1.993693
6465,0.007395,-21.310734,0.835771
6466,0.007315,-21.357737,1.539518
6467,0.001203,-29.198426,-0.250330
6468,0.000623,-32.057594,0.609169
6469,0.036560,-14.369956,1.536380
6470,0.012391,-19.068861,0.280004
6471,0.002615,-25.825115,-0.543457
6472,0.002834,-25.475776,0.356921
6473,0.008380,-20.767775,-1.031208
6474,0.001938,-27.126217,0.397167
6475,0.005659,-22.472780,1.454528
6476,0.001242,-29.059091,-0.903257
6477,0.002298,-26.386836,-1.000718
6478,0.003279,-24.842042,0.179521
6479,0.000011,-49.677879,1.419805
6480,0.002412,-26.176312,0.730130
6481,0.017541,-17.559398,2.101684
6482,0.000115,-39.393414,0.077388
6483,0.001183,-29.268775,0.113444
6484,0.000038,-44.186531,0.716607
6485,0.000450,-33.467480,0.074831
6486,0.003519,-24.535549,1.373368
6487,0.000683,-31.653018,-0.457203
6488,0.000000,-70.522580,0.369743
6489,0.001373,-28.623097,-0.356601
6490,0.000391,-34.080472,1.652083
6491,0.000822,-30.851586,0.376525
6492,0.003021,-25.198930,0.325019
6493,0.004674,-23.303222,-0.712039
6494,0.000012,-49.125309,-1.115864
6495,0.000563,-32.493030,0.964175
6496,0.001220,-29.136305,-0.955769
6497,0.005947,-22.257248,-1.861341
6498,0.015021,-18.232951,1.450880
6499,0.004188,-23.779851,1.522067
6500,0.002956,-25.292323,0.346400
6501,0.014432,-18.406652,1.825661
6502,0.000661,-31.798487,-0.299964
6503,0.007804,-21.076733,0.635648
6504,0.000005,-53.366257,0.570938
6505,0.001068,-29.714911,0.522981
6506,0.015760,-18.024390,-1.761403
6507,0.001539,-28.126284,-0.458977
6508,0.000195,-37.100804,0.447041
6509,0.000454,-33.428142,0.143689
6510,0.000035,-44.536989,0.440945
6511,0.006774,-21.691616,-0.143230
6512,0.002684,-25.711997,-1.042824
6513,0.000934,-30.295659,0.196614
6514,0.002141,-26.693621,1.162304
6515,0.000205,-36.878144,-0.116315
6516,0.003634,-24.395571,1.621253
6517,0.000024,-46.182457,-1.631465
6518,0.001117,-29.517813,-0.820840
6519,0.005154,-22.878183,-0.867786
6520,0.000003,-55.406209,-0.917142
6521,0.003930,-24.055990,-0.080806
6522,0.000424,-33.726024,-1.865931
6523,0.002469,-26.075495,1.527370
6524,0.003488,-24.574436,0.849049
6525,0.000984,-30.070784,-0.499363
6526,0.005333,-22.729951,-1.639424
6527,0.019649,-17.066647,0.542813
6528,0.026781,-15.721778,-1.433644
6529,0.000176,-37.550444,-0.932720
6530,0.001084,-29.651436,-0.989833
6531,0.000316,-34.999071,-0.520853
6532,0.000052,-42.810707,1.498160
6533,0.023953,-16.206369,2.006150
6534,0.000092,-40.379298,0.401822
6535,0.003237,-24.899214,0.262225
6536,0.000622,-32.062406,1.465567
6537,0.005370,-22.700659,-0.300423
6538,0.001352,-28.691536,0.269525
6539,0.006997,-21.550583,1.327391
6540,0.004816,-23.172975,-1.384079
6541,0.006628,-21.785943,-1.361261
6542,0.013140,-18.813916,1.428387
6543,0.000777,-31.095061,1.091774
6544,0.000404,-33.938060,1.740766
6545,0.004203,-23.764499,-0.841244
6546,0.000001,-60.867659,-0.334553
6547,0.006164,-22.101163,0.020492
6548,0.007536,-21.228430,-1.112236
6549,0.000114,-39.438785,0.493175
6550,0.008075,-20.928530,0.542883
6551,0.009942,-20.025266,-2.236497
6552,0.008861,-20.525285,1.749416
6553,0.000227,-36.431795,-2.349676
6554,0.019009,-17.210315,-1.436631
6555,0.000334,-34.757320,-0.846074
6556,0.007067,-21.507688,0.192321
6557,0.006248,-22.042911,1.870516
6558,0.016855,-17.732760,-0.608898
6559,0.001164,-29.338899,1.964827
6560,0.000379,-34.215599,-0.301907
6561,0.000002,-56.915754,0.975613
6562,0.001303,-28.851321,0.073489
6563,0.003531,-24.521462,-0.144283
6564,0.020038,-16.981478,-1.702154
6565,0.000112,-39.501774,-1.704571
6566,0.001283,-28.919305,0.160728
6567,0.000045,-43.515362,0.304530
6568,0.002329,-26.327822,1.570055
6569,0.001054,-29.769863,-1.055181
6570,0.000851,-30.699213,0.222873
6571,0.002755,-25.598556,-1.255105
6572,0.000634,-31.982088,0.500947
6573,0.000071,-41.498042,1.369304
6574,0.002507,-26.008586,-0.713715
6575,0.002464,-26.082754,-0.115191
6576,0.002418,-26.166075,-1.397538
6577,0.006399,-21.938759,0.197602
6578,0.000009,-50.254435,0.535074
6579,0.000327,-34.850833,-0.493836
6580,0.001287,-28.905789,-0.486499
6581,0.000040,-43.934182,-1.924224
6582,0.000325,-34.882162,0.510989
6583,0.000040,-43.973753,1.064515
6584,0.000764,-31.170323,0.155393
6585,0.000184,-37.349606,-0.550584
6586,0.007001,-21.548194,-0.902400
6587,0.004876,-23.119713,-0.400608
6588,0.000069,-41.607356,0.456984
6589,0.000493,-33.071458,-0.925606
6590,0.000006,-52.129844,-0.279792
6591,0.005474,-22.617155,1.486194
6592,0.000272,-35.654890,-0.412588
6593,0.007529,-21.232510,-1.293948
6594,0.001096,-29.600178,-0.912135
6595,0.003941,-24.043746,-0.799308
6596,0.000067,-41.712662,1.267172
6597,0.003516,-24.539217,0.668104
6598,0.013037,-18.848172,1.720040
6599,0.002297,-26.388911,1.087658
6600,0.000050,-43.004506,0.032920
6601,0.001804,-27.438574,0.721994
6602,0.000967,-30.145975,0.564227
6603,0.012732,-18.950964,-0.891083
6604,0.000180,-37.459326,0.335797
6605,0.004933,-23.069167,1.493615
6606,0.000362,-34.409181,2.183522
6607,0.000214,-36.696685,0.860628
6608,0.002607,-25.838601,-0.048357
6609,0.000375,-34.260966,1.439103
6610,0.003027,-25.190535,-0.766997
6611,0.018387,-17.354921,-1.395944
6612,0.007117,-21.477325,1.129592
6613,0.002158,-26.658726,-0.722781
6614,0.000384,-34.159240,1.162582
6615,0.005093,-22.929872,0.466086
6616,0.001948,-27.104297,0.034899
6617,0.002607,-25.838743,0.697371
6618,0.003308,-24.804540,0.107729
6619,0.009936,-20.027753,-0.608462
6620,0.000008,-51.012645,-0.954462
6621,0.002244,-26.489240,-0.852239
6622,0.000156,-38.065361,0.417952
6623,0.000203,-36.933338,0.884083
6624,0.001670,-27.773282,0.326805
6625,0.000847,-30.719737,0.128615
6626,0.000107,-39.707519,-1.696452
6627,0.002067,-26.847144,-0.261101
6628,0.000662,-31.793014,-0.936246
6629,0.003006,-25.220771,-0.397166
6630,0.002583,-25.878467,1.513536
6631,0.007967,-20.987050,0.535836
6632,0.000000,-80.448694,0.974963
6633,0.000398,-34.004529,-0.439825
6634,0.000378,-34.220185,-0.188528
6635,0.010223,-19.904352,-1.338644
6636,0.003663,-24.361787,1.109319
6637,0.000282,-35.504642,1.777926
6638,0.000045,-43.513316,-1.307337
6639,0.000031,-45.039502,0.218604
6640,0.008644,-20.632887,0.804758
6641,0.005308,-22.750505,0.531396
6642,0.000032,-44.914808,1.000171
6643,0.011052,-19.565456,0.584165
6644,0.000082,-40.874598,0.327425
6645,0.001831,-27.373224,-0.213832
6646,0.000163,-37.887556,-0.074787
6647,0.000413,-33.844574,0.574771
6648,0.000167,-37.785610,0.008586
6649,0.000014,-48.470258,0.086394
6650,0.000727,-31.386804,0.128071
6651,0.000554,-32.567855,-0.558306
6652,0.001574,-28.029293,-0.605365
6653,0.001742,-27.588492,0.599984
6654,0.000653,-31.854125,-0.273362
6655,0.008162,-20.882104,-2.037225
6656,0.001753,-27.562104,-0.433353
6657,0.000199,-37.020897,-0.324567
6658,0.000266,-35.745255,0.518471
6659,0.000994,-30.026076,-0.116480
6660,0.002552,-25.931474,-0.495876
6661,0.004025,-23.951816,-1.238536
6662,0.010045,-19.980367,2.276212
6663,0.000532,-32.736824,0.931301
6664,0.000191,-37.180316,-0.645532
6665,0.000367,-34.348874,0.099054
6666,0.008029,-20.953560,0.784774
6667,0.016331,-17.869874,0.100684
6668,0.001724,-27.635383,-1.711284
6669,0.002420,-26.161924,0.137123
6670,0.003679,-24.342199,2.060275
6671,0.002281,-26.419107,0.049332
6672,0.006751,-21.706100,1.346751
6673,0.003817,-24.182754,-0.457306
6674,0.004897,-23.100264,-0.614035
6675,0.017030,-17.687861,-1.112121
6676,0.008766,-20.572189,0.427446
6677,0.005064,-22.954797,0.409048
6678,0.001965,-27.067438,-0.400220
6679,0.000044,-43.549247,-0.137348
6680,0.002072,-26.835519,-0.423138
6681,0.005057,-22.960748,-0.267995
6682,0.001476,-28.308483,0.882552
6683,0.000426,-33.705542,-0.540249
6684,0.000015,-48.203549,-0.707267
6685,0.000497,-33.039779,-0.520535
6686,0.000550,-32.598670,-1.209894
6687,0.001975,-27.043791,0.507844
6688,0.003283,-24.836979,-0.161971
6689,0.001985,-27.022140,-1.016418
6690,0.003560,-24.485871,0.709395
6691,0.000180,-37.435995,-0.464293
6692,0.000636,-31.963778,-0.129882
6693,0.000002,-58.041528,0.110189
6694,0.000128,-38.929642,-0.674791
6695,0.000802,-30.959151,1.049880
6696,0.001282,-28.921399,-0.537084
6697,0.001958,-27.081899,-0.230116
6698,0.005273,-22.779803,1.370165
6699,0.000177,-37.512224,-0.075107
6700,0.000285,-35.444257,0.763755
6701,0.005253,-22.796241,0.755902
6702,0.001106,-29.561807,-1.045352
6703,0.001915,-27.177453,0.983834
6704,0.003963,-24.020177,0.603269
6705,0.011833,-19.268925,-1.203021
6706,0.000124,-39.049290,-0.494623
6707,0.016799,-17.747166,2.388092
6708,0.040888,-13.884086,-3.556294
6709,0.001747,-27.577845,0.380545
6710,0.004893,-23.103991,0.187543
6711,0.002619,-25.818514,-0.732526
6712,0.003733,-24.279141,0.903144
6713,0.038999,-14.089441,0.221874
6714,0.000164,-37.859444,2.687915
6715,0.001010,-29.954849,-0.893228
6716,0.000119,-39.242976,0.133050
6717,0.000027,-45.710873,0.357222
6718,0.000297,-35.272595,1.182583
6719,0.004419,-23.547021,0.997813
6720,0.009232,-20.347256,-0.060964
6721,0.000077,-41.163220,1.277858
6722,0.001285,-28.911560,-0.150326
6723,0.002355,-26.280931,2.361459
6724,0.000505,-32.963248,0.066451
6725,0.000006,-52.383570,-0.450133
6726,0.001817,-27.407326,-0.194793
6727,0.000045,-43.439260,-1.145963
6728,0.019083,-17.193607,-0.951254
6729,0.004315,-23.650126,-0.659024
6730,0.000116,-39.368377,1.022789
6731,0.001088,-29.631819,0.566177
6732,0.001903,-27.204722,0.414990
6733,0.005581,-22.532532,1.262103
6734,0.001271,-28.959323,-0.469592
6735,0.001074,-29.689576,0.246267
6736,0.000001,-62.621969,0.155247
6737,0.000049,-43.098752,0.092787
6738,0.000643,-31.919978,1.039216
6739,0.000051,-42.911339,-1.855233
6740,0.000546,-32.631705,-0.117119
6741,0.000739,-31.310802,0.183518
6742,0.002643,-25.779291,-0.854456
6743,0.001446,-28.398418,1.433646
6744,0.008714,-20.597978,0.305456
6745,0.002618,-25.820997,0.289769
6746,0.006453,-21.902187,2.201056
6747,0.005658,-22.473219,1.341063
6748,0.016413,-17.848130,-1.259372
6749,0.020534,-16.875180,2.784185
6750,0.001427,-28.454926,1.767847
6751,0.006507,-21.866464,-0.368258
6752,0.001316,-28.807595,1.355722
6753,0.007809,-21.073932,0.123313
6754,0.024742,-16.065582,-0.032064
6755,0.000226,-36.454420,-0.452011
6756,0.001479,-28.299870,-2.029858
6757,0.003347,-24.753064,-0.497331
6758,0.000486,-33.136202,0.193312
6759,0.000070,-41.518634,0.450661
6760,0.006595,-21.807935,0.823912
6761,0.001222,-29.128674,-0.525243
6762,0.003361,-24.735740,-1.378347
6763,0.000219,-36.598760,-0.270935
6764,0.009925,-20.032483,-1.630170
6765,0.000139,-38.566672,0.444961
6766,0.000695,-31.581806,0.061260
6767,0.001604,-27.947360,0.374817
6768,0.000087,-40.597128,0.540323
6769,0.009867,-20.058031,1.014210
6770,0.005527,-22.574857,0.095692
6771,0.003169,-24.991052,0.744339
6772,0.000004,-54.295669,0.363418
6773,0.000382,-34.183478,0.772212
6774,0.004973,-23.034019,-1.109769
6775,0.001845,-27.339586,0.016146
6776,0.000006,-52.161236,1.443710
6777,0.000684,-31.646563,-1.225312
6778,0.000002,-56.877471,1.093406
6779,0.006693,-21.743571,-0.475002
6780,0.000520,-32.837940,0.518286
6781,0.003923,-24.063862,-0.787275
6782,0.006186,-22.085609,0.539867
6783,0.014932,-18.258889,-1.799732
6784,0.001921,-27.165622,0.234536
6785,0.002216,-26.543721,-0.612543
6786,0.002504,-26.012851,-0.137351
6787,0.000648,-31.883954,-0.054683
6788,0.012564,-19.008884,1.128649
6789,0.003013,-25.209511,-0.571203
6790,0.001805,-27.434815,0.221160
6791,0.004396,-23.569193,-1.124940
6792,0.000197,-37.053042,0.089451
6793,0.000225,-36.473331,1.523618
6794,0.003433,-24.643157,0.430696
6795,0.002759,-25.591846,-0.709716
6796,0.021051,-16.767248,2.357760
6797,0.013611,-18.661063,-2.112148
6798,0.000054,-42.638824,0.212534
6799,0.000255,-35.937882,-0.287509
6800,0.001539,-28.127953,-2.702314
6801,0.012739,-18.948572,-0.124265
6802,0.022654,-16.448604,-0.227374
6803,0.006811,-21.667655,0.681182
6804,0.007302,-21.365862,0.858757
6805,0.000148,-38.289870,-0.816726
6806,0.000405,-33.927995,0.359166
6807,0.000842,-30.748900,-0.684408
6808,0.000007,-51.612462,-0.006306
6809,0.002352,-26.285941,-0.337943
6810,0.003313,-24.798346,-0.625793
6811,0.005675,-22.459981,0.466841
6812,0.003419,-24.660761,-0.785076
6813,0.006291,-22.012829,-0.723023
6814,0.000106,-39.736969,-1.052391
6815,0.001775,-27.508154,-1.411726
6816,0.000002,-56.628072,-0.034123
6817,0.002714,-25.664486,-1.621048
6818,0.000790,-31.024296,-1.082439
6819,0.000064,-41.967750,0.196399
6820,0.000839,-30.761128,-0.917733
6821,0.008154,-20.886058,-1.310230
6822,0.005919,-22.277209,-1.097432
6823,0.000685,-31.640624,-0.230457
6824,0.001146,-29.409928,0.713122
6825,0.000223,-36.519332,0.218461
6826,0.001921,-27.163883,0.033596
6827,0.000035,-44.619418,0.280346
6828,0.000104,-39.841610,-0.587358
6829,0.001249,-29.033613,0.709971
6830,0.000040,-43.999327,-1.020473
6831,0.000006,-52.336272,0.737301
6832,0.000373,-34.278064,0.324965
6833,0.000000,-81.410184,-0.945268
6834,0.005553,-22.554846,-1.102464
6835,0.012702,-18.961208,1.554574
6836,0.004605,-23.367282,-0.452328
6837,0.000983,-30.072710,-0.653820
6838,0.020413,-16.900903,2.532360
6839,0.000080,-40.981551,-0.287081
6840,0.028678,-15.424502,-2.669060
6841,0.001754,-27.560506,-0.918247
6842,0.000062,-42.052528,-0.491713
6843,0.025190,-15.987725,-1.591888
6844,0.000000,-74.597012,-1.491533
6845,0.009033,-20.441705,-0.851234
6846,0.002639,-25.785114,-0.734201
6847,0.000119,-39.255224,0.689678
6848,0.008805,-20.552854,1.501442
6849,0.000044,-43.598385,-0.704434
6850,0.000369,-34.327766,1.026714
6851,0.000016,-47.902169,-0.575969
6852,0.002648,-25.770341,-0.299364
6853,0.003040,-25.171294,-0.796873
6854,0.000012,-49.299782,-1.223047
6855,0.000947,-30.236925,0.389925
6856,0.000565,-32.481020,0.008450
6857,0.000080,-40.975895,0.134724
6858,0.001474,-28.313783,0.465086
6859,0.001394,-28.556104,-1.357607
6860,0.000243,-36.140472,0.114963
6861,0.002979,-25.259255,-2.237252
6862,0.008359,-20.778625,-2.173605
6863,0.000000,-66.489967,-0.267666
6864,0.001489,-28.271077,-0.896261
6865,0.000809,-30.922835,0.386173
6866,0.003528,-24.524987,-1.311426
6867,0.003953,-24.030554,0.435368
6868,0.000173,-37.631739,0.388142
6869,0.002193,-26.589981,1.356206
6870,0.006844,-21.646898,-1.202607
6871,0.000001,-58.531756,-1.427509
6872,0.000108,-39.655013,1.441021
6873,0.003811,-24.189417,-1.319589
6874,0.003827,-24.170913,-0.626220
6875,0.020299,-16.925297,1.412395
6876,0.000031,-45.149954,-0.030224
6877,0.004025,-23.952201,0.062164
6878,0.004376,-23.589308,-0.792822
6879,0.000012,-49.179918,-0.101797
6880,0.008397,-20.758612,-0.531140
6881,0.000545,-32.634704,0.683485
